date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2022-12-08,67.0,63.0,14.0,29.0,2.0,5.0,156.93782929399367,Unhealthy
2022-12-09,120.0,19.0,25.0,6.0,1.0,1.0,184.3034773445732,Unhealthy
2022-12-11,36.0,569.0,25.0,9.0,1.0,2.0,461.0893854748604,Hazardous
2022-12-14,64.0,38.0,21.0,10.0,1.0,2.0,155.38883034773446,Unhealthy
2022-12-15,50.0,22.0,25.0,4.0,1.0,1.0,136.7035175879397,Unhealthy for Sensitive Groups
2022-12-19,70.0,59.0,26.0,28.0,1.0,5.0,158.4868282402529,Unhealthy
2022-12-26,71.0,32.0,23.0,9.0,1.0,2.0,159.00316122233932,Unhealthy
2022-12-27,46.0,36.0,17.0,13.0,1.0,2.0,126.85427135678393,Unhealthy for Sensitive Groups
2022-12-30,70.0,52.0,17.0,21.0,1.0,4.0,158.4868282402529,Unhealthy
2022-12-31,77.0,34.0,19.0,16.0,1.0,3.0,162.10115911485775,Unhealthy
2022-07-01,55.0,49.0,87.0,8.0,1.0,7.0,153.57894736842104,Unhealthy
2022-07-02,109.0,29.0,50.0,5.0,1.0,6.0,178.62381454162275,Unhealthy
2022-07-15,34.0,55.0,120.0,15.0,1.0,7.0,215.74468085106383,Very Unhealthy
2022-07-26,74.0,29.0,40.0,6.0,1.0,6.0,160.55216016859853,Unhealthy
2022-07-27,49.0,7.0,46.0,5.0,1.0,2.0,134.24120603015075,Unhealthy for Sensitive Groups
2022-07-28,17.0,26.0,79.0,10.0,1.0,3.0,129.0,Unhealthy for Sensitive Groups
2022-07-30,82.0,38.0,74.0,10.0,1.0,3.0,164.6828240252898,Unhealthy
2022-08-02,103.0,49.0,73.0,8.0,9.0,3.0,175.5258166491043,Unhealthy
2022-08-04,94.0,25.0,93.0,7.0,1.0,3.0,170.87881981032666,Unhealthy
2022-08-05,56.0,40.0,49.0,14.0,1.0,5.0,151.2581664910432,Unhealthy
2022-08-09,28.0,23.0,57.0,9.0,1.0,3.0,84.43776824034336,Moderate
2022-08-14,75.0,17.0,32.0,10.0,1.0,5.0,161.06849315068493,Unhealthy
2022-08-16,24.0,45.0,60.0,8.0,1.0,3.0,76.02575107296138,Moderate
2022-08-21,67.0,17.0,48.0,6.0,1.0,2.0,156.93782929399367,Unhealthy
2022-08-24,32.0,25.0,29.0,8.0,1.0,2.0,92.84978540772532,Moderate
2022-09-12,128.0,69.0,83.0,17.0,1.0,7.0,188.43414120126448,Unhealthy
